up_mid,up_name,video_count,total_view,total_like,total_coin,total_interaction,avg_view,avg_like_rate,top10_count
922151,修片狂魔,2,6039214,303189,59320,522149,3019607.0,0.0514,0
511365691,LinkMusicNow,2,6032781,622411,385343,1373702,3016390.0,0.103,1
322595106,圆某人和四某人,2,6017028,345037,440285,1035326,3008514.0,0.0539,1
3461576715667734,无限暖暖,2,6005694,118120,17178,194461,3002847.0,0.0183,0
94281836,文西与阿漆,2,5983693,281528,53814,400218,2991846.0,0.0402,1
59550906,wuhu动画人空间,2,5953426,454349,188183,1030286,2976713.0,0.0763,0
508103429,帕姆的收藏夹,2,5906761,522120,130411,878364,2953380.0,0.0892,1
3546377760016527,王力宏,2,5879365,246636,154532,571535,2939682.0,0.0423,0
1017081142,Rookie,2,5874991,363319,137051,586645,2937496.0,0.0614,0
538596213,罗永浩的十字路口,2,5847035,144565,95831,396411,2923518.0,0.0256,0
23620015,六月Aurora,2,5845362,322686,125994,651353,2922681.0,0.0595,0
1910020454,谁不重要i,2,5842785,338814,248388,686585,2921392.0,0.0596,0
383334423,音乐人王搏,2,5837355,490179,258431,955069,2918678.0,0.0956,1
406871371,捏碳碳碳碳,2,5833482,413905,115973,703126,2916741.0,0.0748,0
670788020,梦幻西游网页版,2,5825714,236858,65955,405057,2912857.0,0.0431,0
48421904,贾逸可,2,5793972,257106,127507,499538,2896986.0,0.0448,0
520155988,所长林超,2,5779000,451966,383156,1144477,2889500.0,0.0781,0
340209062,已逝昨天,2,5764432,655960,336748,1236451,2882216.0,0.1118,1
444279766,咖喱芋圆儿花开富贵儿,2,5755165,830141,176478,1163045,2877582.0,0.1496,1
408068717,闲人祝幸福,2,5739730,458744,29950,567543,2869865.0,0.0708,1
3493085782739496,SMTOWN,2,5702672,244886,118170,570029,2851336.0,0.0488,0
11997177,三木刃,2,5689389,369366,65215,553075,2844694.0,0.0731,1
8037081,炷天cartoooo,2,5676963,443685,128061,791618,2838482.0,0.0811,0
90920075,酷玩实验室,2,5653109,207731,65245,448046,2826554.0,0.0356,0
3546606836124333,粘土工厂,2,5641561,608067,84583,811903,2820780.0,0.1149,2
110371677,天气温云,2,5629996,765683,330276,1402998,2814998.0,0.1416,1
31762728,嗑叔磕动物,2,5606715,606122,12153,757476,2803358.0,0.1129,0
3493297970481291,八零徐姥姥,2,5605402,547760,29338,623707,2802701.0,0.092,1
234507192,原来是翔翔啊,2,5603307,313956,38111,392639,2801654.0,0.0728,0
3546918961547843,混子哥边画边讲,2,5602310,860953,75148,1144709,2801155.0,0.1536,1
396806711,Vicky宣宣,2,5571309,627173,244316,1029049,2785654.0,0.1146,0
434638028,裴一言,2,5563113,244841,175248,574127,2781556.0,0.0453,0
591856754,卢正义的雕刻时光,2,5560331,586122,288700,946935,2780166.0,0.1091,0
386120474,Barbin-ili芭比,2,5559094,316894,17669,422437,2779547.0,0.054,0
324086342,蕾儿乔什看世界,2,5557456,297511,221003,682434,2778728.0,0.0496,0
3493082817366845,JLRS-jayfm,2,5545946,214130,78830,456850,2772973.0,0.039,0
14751040,怒九笑,2,5544055,288029,79100,517498,2772028.0,0.0518,0
4957245,GYAnimation,2,5543206,690164,416443,1584765,1847735.0,0.1237,2
316381099,鹿乃ちゃん,2,5532554,424560,292380,989395,2766277.0,0.077,2
477833444,唱唱反调呗,2,5514146,145463,51990,309662,2757073.0,0.0279,0
583158574,王天霸是只猫,2,5491996,299571,115904,563263,2745998.0,0.0542,0
3546653394995267,世茹很如意,2,5484482,225265,98481,598557,2742241.0,0.0434,0
53737196,食事史馆,2,5484180,218876,110159,522126,2742090.0,0.0408,1
18706318,龙女之声,2,5479768,546872,417093,1133522,2739884.0,0.0965,0
457718798,主持人yoyo酱,2,5461424,409107,23047,491033,2730712.0,0.0786,0
222103174,央视网,2,5457016,162334,17737,289220,2728508.0,0.0236,0
8188433,爱你的T酱,2,5444036,211772,94510,448586,2722018.0,0.0556,0
430926487,达达达布溜-,2,5441498,513857,379530,1129929,2720749.0,0.0944,2
43679186,笙笙和夕夕,2,5433344,542633,33492,650520,2716672.0,0.09,1
13021072,Lm海洋,2,5425115,446964,170548,821227,2712558.0,0.0811,2
313580179,九三的耳朵不是特别好,2,5420775,365462,97727,585463,2710388.0,0.0636,0
94510621,梗指南,2,5418955,286667,9680,366324,2709478.0,0.0522,0
2146315558,李野王SG,2,5416186,320460,150180,761935,2708093.0,0.0594,0
410682880,hello刘小备,2,5359413,375640,249884,695168,2679706.0,0.0723,0
1875198641,云上天镜SpaceLens,2,5350266,248564,87106,516681,2675133.0,0.0428,1
1525738813,野不是不行,2,5338730,132054,64456,334600,2669365.0,0.0216,0
20530305,庄不纯,2,5324072,309010,99706,521703,2662036.0,0.0538,0
3766866,科技美学,2,5296760,74316,11217,129420,2648380.0,0.0176,0
115058458,莉可Kurisu,2,5295894,542871,107586,935339,2647947.0,0.1105,0
33729931,九冢嵬,2,5292426,263852,125093,480918,2646213.0,0.0502,0
652239032,IGN中国,2,5274321,227251,34017,384819,2637160.0,0.0424,0
4543111,一条视频,2,5274121,645169,51365,871379,2637060.0,0.1061,1
6870383,海獭娇娇娇,2,5226479,265275,64145,378100,2613240.0,0.053,0
361775100,怪力老陈,2,5223089,315380,38878,451522,2611544.0,0.062,0
526235992,凤凰网,2,5200574,309920,78449,533014,2600287.0,0.0601,1
498109258,蔚蓝丶羽翼,2,5178947,248989,60100,459346,2589474.0,0.0454,0
587413217,旭纪录,2,5174976,226157,29049,361284,2587488.0,0.0302,0
18400413,芝月,2,5159533,662655,74084,834169,2579766.0,0.1126,1
488779255,动漫作业本,2,5147840,220715,116563,429425,2573920.0,0.0505,0
382415237,小蒙古包卓拉,2,5136141,470699,160010,761586,2568070.0,0.0943,1
486759751,卡门卡卡_,2,5131089,310449,31249,397899,2565544.0,0.0625,0
108532523,英雄联盟赛事,2,5121543,121975,27928,249444,2560772.0,0.0262,0
1395043421,JoeCreator,2,5093887,262815,104277,448842,2546944.0,0.0551,0
293187959,寞桀緣才,2,5064003,277510,99595,467027,2532002.0,0.0554,0
3046429,祖娅纳惜,2,5053124,167351,42104,290681,2526562.0,0.038,0
315131991,默剧小白,2,5028854,591767,136884,830657,2514427.0,0.1186,2
99037208,Kevin的木头,2,5015748,662893,15323,774218,2507874.0,0.1336,0
742472,巫兔菌,2,5012187,403488,44244,591691,2506094.0,0.0804,0
1341801315,柴府三小只,2,5005017,499413,63897,608767,2502508.0,0.0986,1
1133416079,我是路十六,2,5000612,228131,53752,553576,2500306.0,0.0455,0
392991395,俊晖JAN,2,4991103,210075,181006,537066,2495552.0,0.0398,0
12750115,谢谢艺,2,4971448,677569,23968,875104,2485724.0,0.1314,0
23371320,异次元臭豆腐,2,4969268,481753,103601,759673,2484634.0,0.1006,0
1374736847,Stormz67,2,4968094,697344,171193,1134212,2484047.0,0.141,1
485154857,哔哩哔哩寻光,2,4953589,199240,133516,416481,2476794.0,0.0381,0
73415355,GM的秘密基地,2,4933171,154042,28429,282474,2466586.0,0.032,0
470156882,小艾大叔,2,4907530,334813,194978,678884,2453765.0,0.0684,2
1023951201,拉美小姐姐Waleska,2,4895544,162951,65985,293001,2447772.0,0.0334,0
147174770,密林手作,2,4804249,630479,124873,920060,2402124.0,0.1182,1
16612971,喜子の特摄频道,2,4799020,332494,214766,741689,2399510.0,0.07,1
31356647,無無無鱼子,2,4789064,703495,270602,1294154,2394532.0,0.1524,0
70744200,天师道的白山正,2,4760011,381656,467171,1112354,2380006.0,0.085,0
3493119119067444,狄龙顾,2,4755078,610980,287285,1256513,2377539.0,0.1302,1
3493265273785301,三国谋定天下,2,4749525,29904,1670,43747,2374762.0,0.0063,0
14193369,是毛布斯呀,2,4720111,246211,134546,676654,2360056.0,0.0554,1
499391331,有趣的小罐书,2,4688101,178365,24211,252365,2344050.0,0.0387,0
1725303984,你的不秃头,2,4686359,337263,21832,430765,2343180.0,0.0808,0
46897637,白日梦实验室,2,4671457,131506,8943,168014,2335728.0,0.035,0
505971934,春雨梦游记,2,4645571,189266,152200,424712,2322786.0,0.055,0
3493288858356086,181319,2,4633119,405441,113037,714239,2316560.0,0.0844,0
10773628,永远的我的鸟笼Me,2,4622453,379675,277335,910313,2311226.0,0.0809,1
2083634390,一条闲木鱼,2,4611595,142556,81129,276990,2305798.0,0.0304,0
33488229,扁豆看电影,2,4525632,235223,199037,595322,2262816.0,0.0478,1
3493079591946694,特厨做饭_,2,4479286,234792,98786,430439,2239643.0,0.0518,0
2058473955,KieruArt,2,4461550,487494,305836,1127260,2230775.0,0.1044,1
1376887762,梁白开UP,2,4459204,382382,67208,507889,2229602.0,0.1021,0
3493288768178424,在逃许师傅,2,4444314,805515,166589,1115814,2222157.0,0.1695,1
20546476,元气八眉菌,2,4432228,130665,35516,304902,2216114.0,0.0302,0
325314188,地下城与勇士手游,2,4395806,108319,12774,152953,2197903.0,0.0219,0
387016113,上来先丢大,2,4388855,236225,31883,384576,2194428.0,0.0561,0
390212232,梁工的忧郁,2,4385336,312956,301472,796051,2192668.0,0.0719,0
299530879,苏清吾,2,4381311,422617,282347,792837,2190656.0,0.1028,0
159122,惜缘、过去,2,4371428,502752,234267,956520,2185714.0,0.1246,0
13689353,久远丶酱,2,4368127,602562,269244,1203742,2184064.0,0.1497,0
109311521,185同学,2,4358416,233471,90061,423713,2179208.0,0.0532,0
6814377,WindPoro,2,4344764,398812,162777,856499,2172382.0,0.0932,0
28153265,小耳朵图图tu-,2,4325009,208568,51600,333091,2162504.0,0.0492,0
493570956,欧阳春晓Aurora,2,4315444,89019,17707,262556,2157722.0,0.02,0
488055582,新华网,2,4308275,252956,145203,560236,2154138.0,0.0502,1
417583826,LIKEMUSIC,2,4298692,131521,32146,226004,2149346.0,0.0306,0
501005668,黄霄雲,2,4296049,221809,38526,365627,2148024.0,0.0509,0
1257649129,井上正大-官方,2,4272993,387744,197586,745510,2136496.0,0.0956,1
755824,杨颜同学,2,4266603,360063,335671,953222,2133302.0,0.0922,1
280127123,_YMJ_,2,4254798,325989,147520,589127,2127399.0,0.0769,1
70703840,叁叔的春天,2,4217588,405880,9993,435546,2108794.0,0.0892,0
14342271,遇真纪事,2,4210884,414581,292624,825334,2105442.0,0.0832,1
598612262,正宗转转APP,2,4180725,155331,27883,245212,2090362.0,0.0403,0
5395831,-白以,2,4175973,736896,69689,971625,2087986.0,0.1577,0
352091301,陶喆的音乐产房,2,4170757,108865,25622,195566,2085378.0,0.027,0
441449841,莱茵实验组,2,4166117,358988,297259,852714,2083058.0,0.0862,2
38568774,鬼叔黍,2,4145401,286302,118297,503640,2072700.0,0.0676,1
43475294,博闻强记的富内斯,2,4102844,111881,8197,171930,2051422.0,0.0274,0
4435541,颀三73,2,4053333,317237,45952,441483,2026666.0,0.0788,0
604003146,帕梅拉PamelaReif,2,4038848,99526,16416,232567,2019424.0,0.0248,0
119801456,老蒋巨靠谱,2,4021651,27982,9018,57482,2010826.0,0.007,0
543931452,古泽源,2,3988965,338002,169136,580906,1994482.0,0.0848,1
385804900,Nikki_暖暖,2,3986887,240982,71512,397763,1993444.0,0.0658,0
282960675,-阿洋Yoko-,2,3968932,709335,231803,1278803,1984466.0,0.1792,1
2314623,超级funky橙子,2,3899995,187160,65917,304137,1949998.0,0.0454,0
396657882,叶玲秋雨,2,3897529,490213,182969,882310,1948764.0,0.13,1
102348,女神绫波丽,2,3850824,271519,124603,548697,1925412.0,0.0712,0
41149747,怪兽电台MonsterFilms,2,3850006,227038,178825,562196,1925003.0,0.0627,0
338748561,喵喵折-好物清单,2,3841609,212099,140614,644417,1920804.0,0.0549,0
1032936971,命运方舟LOSTARK,2,3835847,72606,8907,104853,1917924.0,0.0191,0
485356818,医学边界,2,3806014,127006,20698,209293,1903007.0,0.0339,0
19916355,花铭__,2,3801207,530979,65124,731692,1900604.0,0.1402,0
286398266,老鸽0LDGE,2,3788919,158131,33245,253920,1894460.0,0.0414,0
25637408,全嘻嘻,2,3779215,129120,45205,410174,1889608.0,0.0335,0
271894378,你溜溜哥,2,3736140,20290,5545,35277,1868070.0,0.0053,0
2771237,裂独舞,2,3731089,302866,225878,699746,1865544.0,0.0824,2
4242174,炒蛋车间长,2,3707044,202292,180595,494162,1853522.0,0.053,0
39180492,蒸気火鸡,2,3701020,186763,99327,410468,1850510.0,0.0517,0
519406234,小不明飞行物,2,3688340,377965,178676,630439,1844170.0,0.1026,0
252153158,建康啊,2,3688170,374908,383430,835323,1844085.0,0.0988,1
31783129,打不倒の西撒,2,3659664,223957,16252,302815,1829832.0,0.0638,0
14463890,xyang的AI日常,2,3638749,100430,13393,158042,1819374.0,0.0248,0
3546589482191133,晴空之下,2,3618190,48135,3605,68224,1809095.0,0.0137,0
378851290,咕gugugugu,2,3583041,423639,41811,590342,1791520.0,0.1058,0
697166795,徐云流浪中国,2,3571618,246235,234406,572299,1785809.0,0.0734,0
2026173074,温竣岩,2,3555267,310294,375835,903431,1777634.0,0.0869,1
1821046,陆过的Lu,2,3537372,285498,44138,571620,1768686.0,0.0877,0
4251680,小芊枫,2,3531684,320371,280146,716135,1765842.0,0.0862,0
2371377,斑鸠鸭,2,3517663,152941,83171,306704,1758832.0,0.0447,0
8730238,小熊flippy,2,3460588,222751,227653,606862,1730294.0,0.0648,1
10579922,宛倾然,2,3458609,357088,29408,523111,1729304.0,0.099,1
8878219,吃蛋挞的折棒,2,3414526,221054,111241,461676,1707263.0,0.0666,0
9458053,李永乐老师官方,2,3388449,200100,28062,298266,1694224.0,0.0638,0
670737085,曹璐LuLu,2,3386724,475335,420494,1031868,1693362.0,0.1399,2
266765166,漫士沉思录,2,3386449,214713,54868,404169,1693224.0,0.0596,0
1797280989,谭维维,2,3384242,81615,18123,135083,1692121.0,0.0284,0
351085345,普普通通Tony大叔,2,3379831,205722,67672,338166,1689916.0,0.058,0
15247078,小飞蛾好可爱,2,3377237,388129,30322,479388,1688618.0,0.1145,0
433136184,老黎和小黎,2,3353533,534576,180543,797192,1676766.0,0.149,0
14615865,是玉木呀,2,3329770,621864,156132,891752,1664885.0,0.186,0
480810988,G2电子竞技俱乐部,2,3329647,243465,114538,443284,1664824.0,0.0743,0
508215481,火兰朋克,2,3294692,163004,118347,340760,1647346.0,0.0472,0
85823831,青空-AoiSora,2,3254090,434569,141873,729120,1627045.0,0.1325,0
35359510,远古时代装机猿,2,3223708,242492,210561,539012,1611854.0,0.0822,0
249104,面面军团,2,3196944,94248,27412,198797,1598472.0,0.046,0
1570971364,追娘娘特别肝,2,3170583,185731,34309,274679,1585292.0,0.058,0
1265652806,明日方舟终末地,2,3133780,136365,21337,225610,1566890.0,0.0431,0
32244775,墨轩TG,2,3100396,437453,409820,909495,1550198.0,0.1362,1
432174249,隔壁红魔,2,3099821,105966,19333,147650,1549910.0,0.039,0
55775966,音阙诗听,2,3094244,101312,55349,223907,1547122.0,0.0329,0
2776060,二代二代,2,3091276,158047,65088,298630,1545638.0,0.0503,0
553457394,虫柚POMELO,2,3072091,374671,280924,876639,1536046.0,0.1216,0
3949877,萧影殿下,2,3063276,168600,129946,415807,1531638.0,0.0503,1
660091334,卡拉彼丘,2,3049477,136932,20644,212277,1524738.0,0.045,0
27218150,刘哔电影,2,3043001,96401,24639,178348,1521500.0,0.0296,0
313534386,小天才树仔,2,3040295,205551,48875,355732,1520148.0,0.0798,0
385626302,阿拉丁狗蛋儿,2,3021333,214543,52118,318375,1510666.0,0.0663,0
96053006,盐鱼安图丁,2,3020029,317812,136293,562199,1510014.0,0.1036,0
1038290200,Pokemon宝可梦,2,3016714,209925,93183,480205,1508357.0,0.0737,0
1284862596,峡谷国乐团,2,3007938,205152,23200,282167,1503969.0,0.0632,0
19526512,TenGuSan,2,2961677,217328,185604,710551,1480838.0,0.0733,2
388318096,快乐阿托,2,2932545,122662,7251,179092,1466272.0,0.0418,0
161419591,铃小麦,2,2928898,244382,166611,614827,1464449.0,0.0829,1
1908671476,韩红工作室,2,2893545,461635,110278,621843,1446772.0,0.1098,1
21262795,钞能力毛毛,2,2885846,113674,61048,341894,1442923.0,0.0412,0
25422790,红色激情,2,2878183,247730,125730,432917,1439092.0,0.0862,0
25288214,可云_Keyun,2,2800465,243307,73079,421905,1400232.0,0.087,0
90183256,36氪,2,2760340,110965,26702,186284,1380170.0,0.0401,0
122757660,金喆tt,2,2670008,273087,77967,457401,1335004.0,0.1036,0
477278,木羽说科技,2,2659464,167118,80227,309317,1329732.0,0.0628,0
596847138,棱镜Talk,2,2601887,93842,10630,136007,1300944.0,0.0364,0
6302909,BettySays,2,2549143,124354,28120,306331,1274572.0,0.0485,0
328907234,美鹿莎,2,2522928,86663,16411,150550,1261464.0,0.0374,0
4779837,混剪晓佳,2,2490356,136996,77561,313777,1245178.0,0.0548,1
106685726,二二酸酸,2,2457049,127191,9818,185662,1228524.0,0.0511,0
29959830,Topbook,2,2432862,110673,69872,363398,1216431.0,0.0455,0
289368676,一万也,2,2343501,161481,111303,358336,1171750.0,0.0688,0
12968717,铁一WENDYZ,2,2322213,327568,18266,388078,1161106.0,0.1604,0
402978061,陆仙人哦,2,2282480,194013,3923,208005,1141240.0,0.0844,0
397490386,肝帝董佳宁,2,2236360,160982,47436,248035,1118180.0,0.0708,0
73842852,中国科普博览,2,2207372,28027,4291,42926,1103686.0,0.0138,0
2412572,老白者乎,2,2200520,71454,43208,170694,1100260.0,0.032,0
1039025435,战国时代_姜汁汽水,2,2124446,64594,35162,153261,1062223.0,0.031,0
264740735,夸利亚Qualia,2,2104869,82800,11144,153965,1052434.0,0.031,0
690820158,三驱兄弟,2,2059591,54252,12680,95805,1029796.0,0.0266,0
328285226,火树银花的花大侠,2,2034774,186122,185069,454899,1017387.0,0.0913,0
381389914,进击的空空,2,1977653,131825,58417,254064,988826.0,0.0658,0
440209020,-柠檬猹-,2,1959933,94375,9066,119380,979966.0,0.0495,0
253553776,饭统戴老板,2,1949029,76635,18665,138655,974514.0,0.0394,0
514924891,王德峰,2,1914022,127538,24051,228964,957011.0,0.0663,0
453069843,别野生活,2,1816328,216226,4357,259559,908164.0,0.122,0
668510224,迪普_official,2,1683733,61175,11018,114575,841866.0,0.0371,0
731771,点金小侯,2,1527995,27314,8847,54176,763998.0,0.0174,0
3546823285278794,天舒-天舒班,1,13151880,173676,7978,366545,13151880.0,0.0132,0
3546875066059052,高司令-速凌电竞,1,12822519,439646,79529,720095,12822519.0,0.0343,1
1766710984,种植记,1,12595492,349600,17623,517244,12595492.0,0.0278,1
397694924,九下满垒,1,12334440,306675,21112,418815,12334440.0,0.0249,0
244092991,王蓝莓同学,1,12264589,291488,4680,309895,12264589.0,0.0238,0
1525071213,初九大羊,1,12170171,798739,61238,1055424,12170171.0,0.0656,1
1163567538,呆瓜混剪,1,12092821,629138,38604,783106,12092821.0,0.052,0
382986457,结巴老爹,1,11775987,433516,18067,501641,11775987.0,0.0368,0
626297715,荒草音乐,1,11771076,684141,100817,947684,11771076.0,0.0581,1
1658720232,嗨皮动物园长,1,11725011,570974,8034,692153,11725011.0,0.0487,0
556684363,X事件簿,1,11700166,330468,22929,423276,11700166.0,0.0282,0
392315032,平原小狐,1,11552490,510770,132703,873684,11552490.0,0.0442,1
319020821,小小万mini厨房,1,11527103,69826,7908,208490,11527103.0,0.0061,0
1473156869,仓鼠大逃亡,1,11382993,213875,64094,383164,11382993.0,0.0188,0
37291782,某布君,1,11310382,574871,122032,815527,11310382.0,0.0508,1
34684634,钟磊的艺术笔记,1,11248792,480389,16332,549647,11248792.0,0.0427,0
499951416,Z贤者,1,11246402,308616,17654,485567,11246402.0,0.0274,0
3546569448098342,摩徒机车,1,11221651,289124,7073,387491,11221651.0,0.0258,0
36416972,张恩恩NNN,1,10902570,586574,24636,699217,10902570.0,0.0538,0
108331200,_张天琪,1,10880017,230402,21124,367013,10880017.0,0.0212,0
496116540,三个大比兜啊,1,10785875,392211,42950,590961,10785875.0,0.0364,1
138894648,大天搞笑配音,1,10731073,762200,20578,863578,10731073.0,0.071,1
594136614,芮予猪猪,1,10517213,673897,35064,899725,10517213.0,0.0641,1
276583695,Mcanace7,1,10333819,394929,142905,729527,10333819.0,0.0382,1
3546652994439663,我在奥星做游戏,1,10326972,355366,62493,586191,10326972.0,0.0344,1
